order_id,order_date,customer_id,customer_name,customer_email,product_id,product_name,category_id,category_name,quantity,unit_price,line_total,order_total
83,2024-10-08,160,Zachary Mclaughlin,boonejamie@example.com,172,Join Listen,5,Peace,1,212.91,212.91,2495.78
83,2024-10-08,160,Zachary Mclaughlin,boonejamie@example.com,23,Occur Still,15,Hour,4,312.59,1250.36,2495.78
84,2024-04-02,160,Zachary Mclaughlin,boonejamie@example.com,256,Tell Behavior,14,Break,1,197.05,197.05,2235.41
84,2024-04-02,160,Zachary Mclaughlin,boonejamie@example.com,120,Girl Radio,1,Have,3,304.51,913.53,2235.41
84,2024-04-02,160,Zachary Mclaughlin,boonejamie@example.com,183,Design Our,7,Phone,1,484.99,484.99,2235.41
84,2024-04-02,160,Zachary Mclaughlin,boonejamie@example.com,156,Keep Wall,18,Strong,4,159.96,639.84,2235.41
85,2024-03-12,143,Darren Leon,matthew89@example.com,294,Whether Value,1,Have,2,455.57,911.14,3934.97
85,2024-03-12,143,Darren Leon,matthew89@example.com,58,Green Information,16,The,2,479.63,959.26,3934.97
85,2024-03-12,143,Darren Leon,matthew89@example.com,157,Each Program,11,Young,1,450.37,450.37,3934.97
85,2024-03-12,143,Darren Leon,matthew89@example.com,176,Federal Pattern,10,President,4,355.92,1423.68,3934.97
85,2024-03-12,143,Darren Leon,matthew89@example.com,205,Month Interesting,9,Wind,4,47.63,190.52,3934.97
86,2024-11-03,51,Edwin Lindsey,nicole50@example.com,272,Detail Occur,16,The,1,194.42,194.42,3453.19
86,2024-11-03,51,Edwin Lindsey,nicole50@example.com,105,One Itself,4,Choice,4,306.35,1225.4,3453.19
86,2024-11-03,51,Edwin Lindsey,nicole50@example.com,44,Remember That,2,Deal,3,60.36,181.07999999999998,3453.19
86,2024-11-03,51,Edwin Lindsey,nicole50@example.com,286,During Challenge,18,Strong,3,241.31,723.9300000000001,3453.19
86,2024-11-03,51,Edwin Lindsey,nicole50@example.com,260,Important Forward,15,Hour,4,282.09,1128.36,3453.19
87,2025-04-08,199,Eric Buchanan,timothy26@example.org,25,Employee Pay,3,One,1,254.43,254.43,308.99
87,2025-04-08,199,Eric Buchanan,timothy26@example.org,66,Space Practice,7,Phone,2,27.28,54.56,308.99
88,2024-01-12,31,Angela Blair,scottmarcus@example.org,159,West Wind,4,Choice,4,278.1,1112.4,1112.4
89,2025-08-24,57,Kelly Wilson,jenniferponce@example.com,181,Soldier It,19,Different,2,290.32,580.64,1838.51
89,2025-08-24,57,Kelly Wilson,jenniferponce@example.com,236,Play One,1,Have,1,374.63,374.63,1838.51
89,2025-08-24,57,Kelly Wilson,jenniferponce@example.com,26,Guy Itself,12,Who,2,441.62,883.24,1838.51
90,2025-11-02,86,Scott Jones,lbriggs@example.net,234,Capital Make,18,Strong,1,18.32,18.32,801.46
90,2025-11-02,86,Scott Jones,lbriggs@example.net,266,Second With,2,Deal,1,371.78,371.78,801.46
90,2025-11-02,86,Scott Jones,lbriggs@example.net,13,Approach Politics,9,Wind,4,102.84,411.36,801.46
91,2024-11-21,183,Robert Roberts,tracy18@example.com,246,Plant Small,11,Young,3,307.59,922.77,922.77
92,2023-12-30,17,David Clark,bhouse@example.com,155,Interest Congress,6,Several,4,146.02,584.08,2020.21
92,2023-12-30,17,David Clark,bhouse@example.com,229,Nothing Develop,4,Choice,3,478.71,1436.1299999999999,2020.21
93,2024-11-28,139,Jamie Steele,moorejackson@example.net,169,Wrong Stop,7,Phone,1,442.09,442.09,2911.53
93,2024-11-28,139,Jamie Steele,moorejackson@example.net,107,Bar Also,6,Several,3,345.6,1036.8000000000002,2911.53
93,2024-11-28,139,Jamie Steele,moorejackson@example.net,156,Keep Wall,18,Strong,4,159.96,639.84,2911.53
93,2024-11-28,139,Jamie Steele,moorejackson@example.net,267,These Include,7,Phone,1,80.88,80.88,2911.53
93,2024-11-28,139,Jamie Steele,moorejackson@example.net,198,Event Evening,16,The,4,177.98,711.92,2911.53
94,2024-08-27,155,Michael Baxter,davidsilva@example.com,162,Song Believe,18,Strong,4,195.38,781.52,781.52
95,2024-09-24,115,Amy James,kelseybush@example.com,137,Arm Base,6,Several,2,232.08,464.16,464.16
96,2025-09-29,137,Christopher Alexander,msanchez@example.org,103,Hospital Be,1,Have,3,22.44,67.32000000000001,67.32
97,2024-01-03,42,Regina Thomas,ncurry@example.net,285,Increase Behind,11,Young,1,71.22,71.22,71.22
98,2024-11-14,133,Brittany Preston,egilbert@example.com,254,Cultural Responsibility,15,Hour,2,232.7,465.4,465.4
99,2025-02-16,68,Nicholas Burgess,allenkenneth@example.com,240,Over Bank,12,Who,3,239.35,718.05,1339.45
99,2025-02-16,68,Nicholas Burgess,allenkenneth@example.com,22,Leave Leader,14,Break,4,155.35,621.4,1339.45
100,2025-10-15,84,Brandy Bishop,cruzterri@example.net,62,Stage Bit,5,Peace,3,180.17,540.51,1207.11
100,2025-10-15,84,Brandy Bishop,cruzterri@example.net,60,Discover Business,10,President,4,166.65,666.6,1207.11
101,2025-04-21,199,Eric Buchanan,timothy26@example.org,226,Fast Still,13,Past,3,437.72,1313.16,3315.61
101,2025-04-21,199,Eric Buchanan,timothy26@example.org,66,Space Practice,7,Phone,3,27.28,81.84,3315.61
101,2025-04-21,199,Eric Buchanan,timothy26@example.org,65,Benefit Real,4,Choice,3,488.07,1464.21,3315.61
101,2025-04-21,199,Eric Buchanan,timothy26@example.org,227,West Star,11,Young,1,456.4,456.4,3315.61
102,2025-07-16,56,Shawn Wilson,brandonsanchez@example.com,218,Top School,7,Phone,4,26.83,107.32,3531.6
102,2025-07-16,56,Shawn Wilson,brandonsanchez@example.com,35,Join Woman,4,Choice,3,29.96,89.88,3531.6
102,2025-07-16,56,Shawn Wilson,brandonsanchez@example.com,295,Yard Conference,6,Several,4,328.64,1314.56,3531.6
102,2025-07-16,56,Shawn Wilson,brandonsanchez@example.com,149,Around Away,14,Break,3,344.17,1032.51,3531.6
102,2025-07-16,56,Shawn Wilson,brandonsanchez@example.com,171,Foot Arm,9,Wind,3,329.11,987.33,3531.6
103,2025-09-30,110,Holly Mathis,andersonaustin@example.org,159,West Wind,4,Choice,4,278.1,1112.4,2198.9
103,2025-09-30,110,Holly Mathis,andersonaustin@example.org,68,Church Huge,5,Peace,2,135.82,271.64,2198.9
103,2025-09-30,110,Holly Mathis,andersonaustin@example.org,57,Leg Difficult,15,Hour,2,407.43,814.86,2198.9
104,2024-01-16,140,Mark Martinez,juliemyers@example.net,220,Happen Per,8,Nor,2,250.71,501.42,2067.72
104,2024-01-16,140,Mark Martinez,juliemyers@example.net,41,Traditional Image,1,Have,2,254.19,508.38,2067.72
104,2024-01-16,140,Mark Martinez,juliemyers@example.net,297,Until Few,8,Nor,3,291.97,875.9100000000001,2067.72
104,2024-01-16,140,Mark Martinez,juliemyers@example.net,38,Girl Pattern,3,One,1,182.01,182.01,2067.72
105,2024-03-17,182,Raymond Taylor,williemorris@example.com,44,Remember That,2,Deal,1,60.36,60.36,324.67
105,2024-03-17,182,Raymond Taylor,williemorris@example.com,138,Probably Officer,1,Have,1,264.31,264.31,324.67
106,2025-03-07,193,Anthony Bean,mgilmore@example.org,133,Paper Cup,20,Mind,4,162.89,651.56,1851.8
106,2025-03-07,193,Anthony Bean,mgilmore@example.org,183,Design Our,7,Phone,2,484.99,969.98,1851.8
106,2025-03-07,193,Anthony Bean,mgilmore@example.org,192,Art Understand,15,Hour,2,115.13,230.26,1851.8
107,2024-04-20,170,Howard Munoz,smithdaniel@example.net,51,Attention Local,7,Phone,1,27.74,27.74,58.25
107,2024-04-20,170,Howard Munoz,smithdaniel@example.net,108,Themselves Last,10,President,3,10.17,30.509999999999998,58.25
108,2025-07-09,138,Jessica Miller,sheilabrown@example.com,48,Drug Scientist,16,The,4,31.37,125.48,1409.25
108,2025-07-09,138,Jessica Miller,sheilabrown@example.com,276,Indeed Day,14,Break,2,82.3,164.6,1409.25
108,2025-07-09,138,Jessica Miller,sheilabrown@example.com,22,Leave Leader,14,Break,1,155.35,155.35,1409.25
108,2025-07-09,138,Jessica Miller,sheilabrown@example.com,116,Real Successful,4,Choice,2,32.13,64.26,1409.25
108,2025-07-09,138,Jessica Miller,sheilabrown@example.com,70,Student Democrat,20,Mind,2,449.78,899.56,1409.25
109,2025-04-06,85,Paige Saunders,reederica@example.com,99,Culture Big,6,Several,4,67.3,269.2,3360.5
109,2025-04-06,85,Paige Saunders,reederica@example.com,248,Marriage Expect,15,Hour,4,325.9,1303.6,3360.5
109,2025-04-06,85,Paige Saunders,reederica@example.com,90,Carry My,18,Strong,3,463.35,1390.0500000000002,3360.5
109,2025-04-06,85,Paige Saunders,reederica@example.com,290,Likely Concern,13,Past,3,132.55,397.65000000000003,3360.5
110,2023-11-20,72,Cody Davis,elizabeth77@example.net,258,Daughter Return,11,Young,2,276.12,552.24,2832.3
110,2023-11-20,72,Cody Davis,elizabeth77@example.net,125,General Respond,4,Choice,3,259.56,778.6800000000001,2832.3
110,2023-11-20,72,Cody Davis,elizabeth77@example.net,222,Stand Which,11,Young,4,154.3,617.2,2832.3
110,2023-11-20,72,Cody Davis,elizabeth77@example.net,169,Wrong Stop,7,Phone,2,442.09,884.18,2832.3
111,2025-07-23,72,Cody Davis,elizabeth77@example.net,62,Stage Bit,5,Peace,4,180.17,720.68,1380.0
111,2025-07-23,72,Cody Davis,elizabeth77@example.net,212,Energy Usually,12,Who,4,164.83,659.32,1380.0
112,2024-11-11,55,Heidi Smith,ugilmore@example.com,50,Scientist Show,13,Past,2,310.72,621.44,836.95
112,2024-11-11,55,Heidi Smith,ugilmore@example.com,194,Guy Director,8,Nor,1,215.51,215.51,836.95
113,2024-04-20,3,Ruben Perez MD,ejohnson@example.org,107,Bar Also,6,Several,4,345.6,1382.4,1382.4
114,2025-11-04,186,Mark Leonard,thomas23@example.net,207,Skin Fly,17,Support,2,341.2,682.4,1912.23
114,2025-11-04,186,Mark Leonard,thomas23@example.net,131,Of Audience,15,Hour,3,309.69,929.0699999999999,1912.23
114,2025-11-04,186,Mark Leonard,thomas23@example.net,108,Themselves Last,10,President,1,10.17,10.17,1912.23
114,2025-11-04,186,Mark Leonard,thomas23@example.net,186,Sort Animal,8,Nor,1,290.59,290.59,1912.23
115,2025-02-08,145,Kimberly Wallace,ayersalicia@example.org,68,Church Huge,5,Peace,2,135.82,271.64,271.64
116,2024-09-18,125,Emily Peterson,misty86@example.com,57,Leg Difficult,15,Hour,2,407.43,814.86,814.86
117,2024-06-25,45,Debra Schroeder,laurieclark@example.com,7,Because Night,2,Deal,1,7.29,7.29,1719.21
117,2024-06-25,45,Debra Schroeder,laurieclark@example.com,35,Join Woman,4,Choice,4,29.96,119.84,1719.21
117,2024-06-25,45,Debra Schroeder,laurieclark@example.com,123,Their Different,13,Past,4,194.47,777.88,1719.21
117,2024-06-25,45,Debra Schroeder,laurieclark@example.com,110,Move Network,17,Support,4,203.55,814.2,1719.21
118,2025-05-19,126,Patricia Pugh,craigjohnson@example.org,120,Girl Radio,1,Have,1,304.51,304.51,304.51
119,2024-11-25,11,Jennifer Rodriguez,robin21@example.com,174,Tend Music,1,Have,4,136.09,544.36,3537.37
119,2024-11-25,11,Jennifer Rodriguez,robin21@example.com,90,Carry My,18,Strong,2,463.35,926.7,3537.37
119,2024-11-25,11,Jennifer Rodriguez,robin21@example.com,16,Hold Past,5,Peace,2,305.67,611.34,3537.37
119,2024-11-25,11,Jennifer Rodriguez,robin21@example.com,183,Design Our,7,Phone,3,484.99,1454.97,3537.37
120,2024-01-28,65,Dylan Walker,edward17@example.com,50,Scientist Show,13,Past,3,310.72,932.1600000000001,3024.41
120,2024-01-28,65,Dylan Walker,edward17@example.com,123,Their Different,13,Past,4,194.47,777.88,3024.41
120,2024-01-28,65,Dylan Walker,edward17@example.com,246,Plant Small,11,Young,1,307.59,307.59,3024.41
120,2024-01-28,65,Dylan Walker,edward17@example.com,185,Congress Party,7,Phone,4,103.33,413.32,3024.41
120,2024-01-28,65,Dylan Walker,edward17@example.com,300,Difference Discover,15,Hour,2,296.73,593.46,3024.41
121,2025-10-04,118,Matthew Rodriguez,ksanchez@example.com,253,Tell Miss,19,Different,4,292.29,1169.16,2395.8
121,2025-10-04,118,Matthew Rodriguez,ksanchez@example.com,283,Two Bar,1,Have,2,218.21,436.42,2395.8
121,2025-10-04,118,Matthew Rodriguez,ksanchez@example.com,188,Student Sign,1,Have,2,278.13,556.26,2395.8
121,2025-10-04,118,Matthew Rodriguez,ksanchez@example.com,216,Oil Change,6,Several,3,17.93,53.79,2395.8
121,2025-10-04,118,Matthew Rodriguez,ksanchez@example.com,62,Stage Bit,5,Peace,1,180.17,180.17,2395.8
122,2025-06-10,60,Jacqueline Lopez,jacksongina@example.net,143,Too Teach,19,Different,1,250.12,250.12,2524.78
122,2025-06-10,60,Jacqueline Lopez,jacksongina@example.net,141,Since Lot,1,Have,3,345.3,1035.9,2524.78
122,2025-06-10,60,Jacqueline Lopez,jacksongina@example.net,131,Of Audience,15,Hour,4,309.69,1238.76,2524.78
123,2025-02-11,139,Jamie Steele,moorejackson@example.net,93,Help Exist,12,Who,2,419.91,839.82,2023.54
123,2025-02-11,139,Jamie Steele,moorejackson@example.net,148,Hot South,3,One,4,295.93,1183.72,2023.54
124,2025-01-14,39,Taylor Ramirez,amy11@example.com,217,Receive Them,14,Break,2,267.58,535.16,917.66
124,2025-01-14,39,Taylor Ramirez,amy11@example.com,115,Prove Make,10,President,3,43.36,130.07999999999998,917.66
124,2025-01-14,39,Taylor Ramirez,amy11@example.com,71,Party Example,10,President,3,84.14,252.42000000000002,917.66
125,2023-12-09,155,Michael Baxter,davidsilva@example.com,223,President Them,5,Peace,4,112.6,450.4,2288.76
125,2023-12-09,155,Michael Baxter,davidsilva@example.com,101,Guess Expert,11,Young,4,141.6,566.4,2288.76
125,2023-12-09,155,Michael Baxter,davidsilva@example.com,89,Member Four,15,Hour,4,317.99,1271.96,2288.76
126,2024-07-18,182,Raymond Taylor,williemorris@example.com,235,Ago Tend,7,Phone,2,497.94,995.88,2330.34
126,2024-07-18,182,Raymond Taylor,williemorris@example.com,137,Arm Base,6,Several,1,232.08,232.08,2330.34
126,2024-07-18,182,Raymond Taylor,williemorris@example.com,196,Community Bill,9,Wind,1,469.6,469.6,2330.34
126,2024-07-18,182,Raymond Taylor,williemorris@example.com,260,Important Forward,15,Hour,1,282.09,282.09,2330.34
126,2024-07-18,182,Raymond Taylor,williemorris@example.com,1,Focus Issue,7,Phone,1,350.69,350.69,2330.34
127,2024-04-03,1,Dana Williams,valenciahenry@example.net,276,Indeed Day,14,Break,1,82.3,82.3,912.74
127,2024-04-03,1,Dana Williams,valenciahenry@example.net,206,Seat Town,10,President,2,415.22,830.44,912.74
128,2024-06-29,43,Susan Morrison,jessica14@example.com,52,Call Affect,18,Strong,2,497.65,995.3,995.3
129,2025-11-12,56,Shawn Wilson,brandonsanchez@example.com,209,Day Picture,18,Strong,3,209.9,629.7,1406.96
129,2025-11-12,56,Shawn Wilson,brandonsanchez@example.com,203,Establish Yourself,6,Several,2,388.63,777.26,1406.96
130,2023-12-27,65,Dylan Walker,edward17@example.com,47,Recently Anyone,9,Wind,1,142.72,142.72,737.72
130,2023-12-27,65,Dylan Walker,edward17@example.com,219,Could Kid,1,Have,2,297.5,595.0,737.72
131,2025-11-04,102,Kelly Hester,mcbrideshannon@example.net,107,Bar Also,6,Several,1,345.6,345.6,345.6
132,2024-07-07,94,Susan Bush,parkeranne@example.net,157,Each Program,11,Young,4,450.37,1801.48,3519.3
132,2024-07-07,94,Susan Bush,parkeranne@example.net,153,Identify Answer,19,Different,1,476.91,476.91,3519.3
132,2024-07-07,94,Susan Bush,parkeranne@example.net,240,Over Bank,12,Who,1,239.35,239.35,3519.3
132,2024-07-07,94,Susan Bush,parkeranne@example.net,264,Woman Mission,20,Mind,4,177.38,709.52,3519.3
132,2024-07-07,94,Susan Bush,parkeranne@example.net,155,Interest Congress,6,Several,2,146.02,292.04,3519.3
133,2023-12-31,7,Anthony Davis,lynnmichael@example.com,289,Fight Assume,10,President,3,337.78,1013.3399999999999,1013.34
134,2025-09-15,96,Robert White,rebeccapatel@example.com,18,Food Responsibility,2,Deal,2,112.07,224.14,224.14
135,2025-05-31,38,Andrew Martin,ericwilson@example.com,7,Because Night,2,Deal,1,7.29,7.29,7.29
136,2024-06-11,174,Hannah Newman,mark56@example.com,172,Join Listen,5,Peace,2,212.91,425.82,2309.68
136,2024-06-11,174,Hannah Newman,mark56@example.com,2,May Mouth,15,Hour,3,446.5,1339.5,2309.68
136,2024-06-11,174,Hannah Newman,mark56@example.com,174,Tend Music,1,Have,4,136.09,544.36,2309.68
137,2024-01-10,96,Robert White,rebeccapatel@example.com,115,Prove Make,10,President,1,43.36,43.36,872.34
137,2024-01-10,96,Robert White,rebeccapatel@example.com,168,Ever Three,7,Phone,2,108.82,217.64,872.34
137,2024-01-10,96,Robert White,rebeccapatel@example.com,16,Hold Past,5,Peace,2,305.67,611.34,872.34
138,2024-03-03,8,Samantha Benjamin,dustingray@example.com,284,Money Employee,4,Choice,3,355.86,1067.58,1067.58
139,2024-11-05,67,Jeffrey Anderson,henrymelissa@example.com,74,Full Camera,18,Strong,4,91.44,365.76,365.76
140,2023-12-11,93,Hannah Graham,cpeters@example.com,235,Ago Tend,7,Phone,4,497.94,1991.76,5224.56
140,2023-12-11,93,Hannah Graham,cpeters@example.com,210,Total Everyone,13,Past,2,383.33,766.66,5224.56
140,2023-12-11,93,Hannah Graham,cpeters@example.com,117,Generation Dinner,17,Support,4,52.76,211.04,5224.56
140,2023-12-11,93,Hannah Graham,cpeters@example.com,91,Space Author,11,Young,4,477.97,1911.88,5224.56
140,2023-12-11,93,Hannah Graham,cpeters@example.com,121,Four Eye,20,Mind,1,343.22,343.22,5224.56
141,2025-05-02,82,Samantha Kennedy,batessean@example.org,281,President Scientist,13,Past,4,258.78,1035.12,2899.41
141,2025-05-02,82,Samantha Kennedy,batessean@example.org,147,Direction Big,10,President,1,367.81,367.81,2899.41
141,2025-05-02,82,Samantha Kennedy,batessean@example.org,182,Anyone Rich,16,The,4,327.71,1310.84,2899.41
141,2025-05-02,82,Samantha Kennedy,batessean@example.org,270,Hair Card,8,Nor,1,185.64,185.64,2899.41
142,2025-10-15,141,Nathaniel Pierce,kinggeorge@example.com,256,Tell Behavior,14,Break,1,197.05,197.05,1227.61
142,2025-10-15,141,Nathaniel Pierce,kinggeorge@example.com,252,Travel Avoid,12,Who,1,24.12,24.12,1227.61
142,2025-10-15,141,Nathaniel Pierce,kinggeorge@example.com,234,Capital Make,18,Strong,3,18.32,54.96,1227.61
142,2025-10-15,141,Nathaniel Pierce,kinggeorge@example.com,224,Either Itself,19,Different,3,317.16,951.48,1227.61
143,2025-05-03,110,Holly Mathis,andersonaustin@example.org,267,These Include,7,Phone,4,80.88,323.52,1357.67
143,2025-05-03,110,Holly Mathis,andersonaustin@example.org,299,Feel Meeting,12,Who,4,140.12,560.48,1357.67
143,2025-05-03,110,Holly Mathis,andersonaustin@example.org,12,Often Law,13,Past,1,226.43,226.43,1357.67
143,2025-05-03,110,Holly Mathis,andersonaustin@example.org,56,Hit Clear,4,Choice,4,61.81,247.24,1357.67
144,2024-07-08,180,Michelle Davis,morganjared@example.com,132,Wind Glass,18,Strong,1,450.02,450.02,2341.18
144,2024-07-08,180,Michelle Davis,morganjared@example.com,21,Work Soldier,15,Hour,4,472.79,1891.16,2341.18
145,2024-04-09,76,Hailey Allen,lee45@example.net,58,Green Information,16,The,4,479.63,1918.52,3699.81
145,2024-04-09,76,Hailey Allen,lee45@example.net,60,Discover Business,10,President,3,166.65,499.95000000000005,3699.81
145,2024-04-09,76,Hailey Allen,lee45@example.net,48,Drug Scientist,16,The,4,31.37,125.48,3699.81
145,2024-04-09,76,Hailey Allen,lee45@example.net,153,Identify Answer,19,Different,2,476.91,953.82,3699.81
145,2024-04-09,76,Hailey Allen,lee45@example.net,213,Sort Half,18,Strong,4,50.51,202.04,3699.81
146,2025-08-31,89,Brett Mitchell,aramirez@example.com,215,Hold Ago,1,Have,1,319.62,319.62,3031.75
146,2025-08-31,89,Brett Mitchell,aramirez@example.com,233,Real It,9,Wind,3,188.06,564.1800000000001,3031.75
146,2025-08-31,89,Brett Mitchell,aramirez@example.com,263,Onto Require,5,Peace,3,175.85,527.55,3031.75
146,2025-08-31,89,Brett Mitchell,aramirez@example.com,1,Focus Issue,7,Phone,4,350.69,1402.76,3031.75
146,2025-08-31,89,Brett Mitchell,aramirez@example.com,168,Ever Three,7,Phone,2,108.82,217.64,3031.75
147,2025-06-23,40,Amber Anderson,singhrobert@example.net,103,Hospital Be,1,Have,2,22.44,44.88,621.22
147,2025-06-23,40,Amber Anderson,singhrobert@example.net,237,Wait Five,1,Have,2,288.17,576.34,621.22
148,2025-01-06,104,Stephen Kelley,vgallagher@example.net,2,May Mouth,15,Hour,1,446.5,446.5,1811.76
148,2025-01-06,104,Stephen Kelley,vgallagher@example.net,293,Sell Else,4,Choice,2,352.97,705.94,1811.76
148,2025-01-06,104,Stephen Kelley,vgallagher@example.net,212,Energy Usually,12,Who,4,164.83,659.32,1811.76
149,2024-06-24,39,Taylor Ramirez,amy11@example.com,94,Firm No,15,Hour,2,180.73,361.46,558.51
149,2024-06-24,39,Taylor Ramirez,amy11@example.com,256,Tell Behavior,14,Break,1,197.05,197.05,558.51
150,2025-10-04,120,Mr. Tyler Norton,lloydmonica@example.com,232,Feel End,6,Several,3,495.28,1485.84,3662.44
150,2025-10-04,120,Mr. Tyler Norton,lloydmonica@example.com,284,Money Employee,4,Choice,3,355.86,1067.58,3662.44
150,2025-10-04,120,Mr. Tyler Norton,lloydmonica@example.com,93,Help Exist,12,Who,2,419.91,839.82,3662.44
150,2025-10-04,120,Mr. Tyler Norton,lloydmonica@example.com,99,Culture Big,6,Several,4,67.3,269.2,3662.44
